customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,PaperlessBilling,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Segment
3413-DHLPB,1,0,1,1,1.123645678,0,0,1,1,0,2,1.29477483,1.626503574,0,0,0.37120494,Medium Risk
2533-QVMSK,1,0,1,0,1.16438964,2,2,1,1,0,2,0.974004551,1.480183751,1,0,0.038135923,Low Risk
8751-EDEKA,0,0,1,0,-0.180161082,0,1,0,1,0,0,0.834394689,0.066266163,0,1,0.75042456,High Risk
2696-RZVZW,1,0,1,0,1.449597369,2,1,0,2,1,1,-1.321248063,-0.288580915,0,0,0.005812901,Low Risk
0484-JPBRU,1,0,0,0,0.349510414,0,0,1,2,1,1,-1.314599975,-0.567742284,0,0,0.43916562,Medium Risk
8849-AYPTR,1,0,1,0,0.023558724,0,2,0,1,0,0,0.879269288,0.300338172,0,0,0.39010483,Medium Risk
8671-KKKOS,0,0,1,0,0.553230221,0,2,0,0,2,0,-0.639818974,-0.097568802,0,0,0.28632072,Low Risk
2824-MYYBN,0,0,1,1,0.186534569,0,2,1,1,0,0,1.012231061,0.454797904,0,1,0.5627451,Medium Risk
1112-CUNAO,0,1,0,0,-0.709832579,0,2,0,1,0,0,0.832732667,-0.378693455,1,1,0.7589938,High Risk
9221-OTIVJ,0,1,0,0,-0.75057654,0,2,1,1,0,0,1.331339317,-0.33172905,1,1,0.90344083,High Risk
5364-EVNIB,1,0,0,0,-0.791320502,0,2,1,1,0,0,0.498666211,-0.577889596,1,1,0.7870431,High Risk
3439-GVUSX,1,0,0,0,-1.280248037,0,3,0,0,0,0,-1.342854352,-0.996598559,0,1,0.6898154,Medium Risk
1052-QJIBV,0,0,1,1,1.571829252,2,1,0,2,1,1,-1.492436347,-0.390892289,0,0,0.000268157,Low Risk
4504-YOULA,0,0,1,1,0.105046646,0,1,1,0,2,0,-0.177776812,-0.064590039,0,0,0.25243226,Low Risk
6292-TOSSS,1,0,0,0,0.716206066,2,0,0,2,1,1,-1.32623413,-0.480034216,0,0,0.2191628,Low Risk
9480-BQJEI,1,0,0,0,1.205133601,1,0,1,1,2,0,0.914171753,1.521280363,0,0,0.039828196,Low Risk
1043-UXOVO,0,0,0,0,1.571829252,2,1,1,1,2,2,1.607234997,2.519180231,0,0,0.005629072,Low Risk
4660-IRIBM,1,0,1,1,-0.587600695,0,3,1,1,2,0,0.767913802,-0.345361742,0,0,0.4888366,Medium Risk
9483-GCPWE,1,0,0,1,-0.954296347,1,3,0,2,1,1,-1.485788258,-0.923427618,0,0,0.018660886,Low Risk
0835-DUUIQ,0,0,0,1,-0.343136928,1,0,0,2,1,1,-1.454209837,-0.772850336,0,0,0.052017998,Low Risk
4077-HWUYD,1,0,1,1,1.612573214,2,0,1,0,2,2,0.756279647,1.844097232,0,0,0.00170206,Low Risk
6848-HJTXY,0,0,1,0,1.286621523,2,1,0,2,1,1,-1.507394546,-0.474144363,0,0,0.002476128,Low Risk
4184-VODJZ,1,0,1,1,1.245877562,1,2,1,1,0,0,0.882593332,1.535949847,0,0,0.057405338,Low Risk
7663-RGWBC,1,0,0,0,-1.280248037,0,3,1,0,0,0,-0.686355595,-0.987885107,1,0,0.483544,Medium Risk
0221-NAUXK,1,0,0,1,-0.913552385,1,0,1,2,1,1,-1.490774325,-0.910522885,0,0,0.03304448,Low Risk
8378-LKJAF,1,0,1,1,0.22727853,0,1,1,1,0,0,1.208349677,0.73828291,0,1,0.5444389,Medium Risk
6857-VWJDT,0,0,0,0,-1.280248037,0,3,0,1,0,0,1.025527238,-0.965163953,1,1,0.97092766,High Risk
0114-IGABW,0,0,1,0,1.571829252,2,0,0,0,0,2,-0.217665344,0.821755578,0,0,0.003789725,Low Risk
3177-LASXD,0,0,0,0,-1.280248037,0,2,0,1,0,0,0.217784465,-0.975884808,1,1,0.9243885,High Risk
5928-QLDHB,1,0,0,0,-0.954296347,0,2,1,1,0,0,0.380662637,-0.705216298,0,1,0.67279685,Medium Risk
2408-PSJVE,1,0,1,1,0.471742298,0,3,1,0,0,2,-0.096337725,0.282690674,0,0,0.050886407,Low Risk
6661-EIPZC,0,0,1,1,0.634718143,0,1,1,0,0,2,-1.17332809,-0.379531711,0,0,0.03818659,Low Risk
6388-TABGU,1,0,0,1,1.205133601,1,0,0,0,2,0,-0.287470275,0.531476285,0,0,0.014833557,Low Risk
0581-MDMPW,0,0,0,0,-0.343136928,0,1,1,1,0,0,0.802816268,-0.092892215,0,1,0.7666356,High Risk
2466-NEJOJ,1,0,1,1,-0.995040308,0,1,0,2,1,1,-1.500746458,-0.932471961,0,0,0.03143117,Low Risk
9971-ZWPBF,1,1,1,1,0.064302685,0,2,1,1,0,2,1.465963113,0.592029265,0,0,0.15456444,Low Risk
5650-YLIBA,1,0,0,0,-0.057929199,0,2,1,1,0,0,0.54354081,0.157614027,0,1,0.701201,High Risk
3977-QCRSL,0,0,0,0,-1.117272192,0,3,0,2,1,1,-1.484126236,-0.955325472,0,0,0.4291032,Medium Risk
4626-OZDTJ,0,0,1,0,0.756950027,1,1,1,0,0,2,0.460439701,0.735701963,0,0,0.03751214,Low Risk
4869-EPIUS,1,0,1,0,0.960669833,1,2,1,1,0,0,0.535230699,1.003348339,0,0,0.22508891,Low Risk
6164-HAQTX,1,0,0,0,1.571829252,2,0,0,0,2,2,-0.36059925,0.708260103,0,0,0.001530948,Low Risk
7668-XCFYV,0,1,1,0,-0.628344657,0,2,1,1,0,0,0.922481864,-0.294978134,0,1,0.73461115,High Risk
7209-JCUDS,1,0,0,0,-0.913552385,0,2,1,1,0,0,1.000596906,-0.544624061,1,1,0.8850297,High Risk
3923-CSIHK,0,1,1,0,0.716206066,0,2,1,1,0,0,0.207812332,0.512461106,1,0,0.45870826,Medium Risk
1816-FLZDK,1,0,0,0,-1.280248037,0,3,0,0,0,2,-1.184962246,-0.994502919,0,0,0.252784,Low Risk
0347-UBKUZ,0,0,0,0,-0.709832579,0,3,0,2,1,1,-1.492436347,-0.86598501,0,0,0.18783513,Low Risk
6345-FZOQH,1,0,1,0,1.49034133,2,3,0,2,1,1,-1.492436347,-0.405826484,0,0,0.001107015,Low Risk
9337-SRRNI,1,0,0,1,1.368109446,2,1,1,2,1,1,-1.312937953,-0.268903954,0,0,0.002592831,Low Risk
5458-CQJTA,1,0,1,1,1.327365485,2,0,1,0,2,2,0.332463994,1.119226226,1,0,0.001565996,Low Risk
4250-ZBWLV,1,0,0,0,1.449597369,1,2,0,1,0,2,1.451004914,2.158840369,1,1,0.7128733,High Risk
7576-JMYWV,0,1,1,1,0.553230221,0,2,1,1,2,2,1.509175689,1.186264662,0,0,0.18147004,Low Risk
9298-WGMRW,0,0,1,0,1.612573214,2,0,1,1,2,2,1.685350039,2.660117567,0,0,0.007171454,Low Risk
4779-ZGICK,1,0,1,1,0.634718143,2,3,0,2,1,1,-1.371108728,-0.489696221,0,0,0.014776574,Low Risk
6434-TTGJP,1,0,1,1,-0.913552385,2,1,0,0,2,2,-0.368909361,-0.777504864,0,0,0.003527657,Low Risk
2079-FBMZK,0,0,0,0,-1.076528231,0,3,1,1,0,0,0.147979534,-0.822770698,1,0,0.4573649,Medium Risk
7537-CBQUZ,1,1,0,0,1.245877562,0,0,1,1,2,0,1.482583335,2.094824068,0,0,0.08498521,Low Risk
1265-ZFOSD,0,0,1,0,1.286621523,2,3,1,0,2,2,0.548526876,1.255619331,0,0,0.001532737,Low Risk
2955-BJZHG,1,0,1,1,-0.628344657,0,2,0,1,0,0,0.533568677,-0.389326073,1,1,0.52206457,Medium Risk
7273-TEFQD,1,1,0,0,-1.198760114,0,2,1,0,0,0,-0.786076925,-0.949038551,1,1,0.97838336,High Risk
4189-NAKJS,1,0,0,0,-0.261649005,1,1,1,0,0,0,-0.440376314,-0.435849291,0,0,0.04891093,Low Risk
2150-OEGBV,1,0,0,0,-0.220905044,1,0,0,2,1,1,-1.485788258,-0.759151466,0,0,0.017736033,Low Risk
3546-GHEAE,1,0,0,0,-1.035784269,2,3,0,2,1,1,-1.507394546,-0.934413186,0,0,0.005339962,Low Risk
3244-DCJWY,0,0,0,0,-1.280248037,0,2,1,1,0,0,0.181219977,-0.976370114,1,1,0.9314451,High Risk
4072-IPYLT,0,0,1,1,0.145790608,0,1,0,0,2,0,-0.456996536,-0.206608284,0,0,0.050174817,Low Risk
8739-QOTTN,0,0,1,0,-1.239504076,0,3,0,2,1,1,-1.477478147,-0.988899838,0,0,0.2078043,Low Risk
4634-JLRJT,0,0,0,0,-1.280248037,0,3,1,2,1,1,-1.477478147,-0.998385369,0,1,0.5963837,Medium Risk
6036-TTFYU,0,0,1,0,-0.669088618,0,3,0,2,1,1,-1.50240848,-0.868632135,0,0,0.28619748,Low Risk
5847-MXBEO,1,0,0,0,-0.42462485,1,3,0,2,1,1,-1.479140169,-0.797755369,0,0,0.002299214,Low Risk
5371-VYLSX,0,1,0,0,0.716206066,0,2,1,1,2,0,0.618331807,0.807549342,0,1,0.54725456,Medium Risk
2055-PDADH,0,1,0,0,-1.198760114,0,2,1,1,0,0,0.186206043,-0.917052459,1,1,0.728844,High Risk
7124-UGSUR,0,1,1,0,1.16438964,1,1,1,1,0,0,1.316381118,1.81844218,1,0,0.14937975,Low Risk
3258-SANFR,1,1,0,0,-1.076528231,0,1,0,0,0,0,-0.668073351,-0.885375199,0,1,0.5365067,Medium Risk
2761-XECQW,1,1,1,0,-0.995040308,0,3,1,0,0,0,-0.71294795,-0.843506509,0,0,0.31783944,Medium Risk
5297-MDOIR,0,0,1,0,1.245877562,1,1,1,1,2,0,0.54354081,1.297620378,0,0,0.025963565,Low Risk
4713-LZDRV,0,1,0,0,-1.239504076,0,2,1,1,0,0,0.492018122,-0.921309918,1,1,0.89754045,High Risk
3466-RITXD,1,0,0,0,-0.261649005,0,1,1,1,2,0,0.917495798,0.029338772,0,1,0.7536619,High Risk
0187-QSXOE,1,1,1,0,-1.035784269,0,2,1,1,0,0,0.80447829,-0.740246583,0,1,0.8746669,High Risk
3982-DQLUS,1,1,1,1,1.327365485,0,2,1,1,2,0,0.696446849,1.502309302,0,0,0.071444154,Low Risk
0422-UXFAP,0,0,1,0,0.756950027,1,2,1,1,0,0,1.131896657,1.175433509,0,0,0.40552816,Medium Risk
9851-KIELU,1,0,0,0,-0.913552385,0,2,1,1,2,2,1.505851645,-0.547072651,1,0,0.23292936,Low Risk
4803-LBYPN,1,0,1,1,0.064302685,0,3,0,2,1,1,-1.462519948,-0.726812425,0,0,0.013621834,Low Risk
1156-ZFYDO,0,0,0,0,-1.280248037,0,2,0,2,1,1,-1.497422413,-0.998650081,0,1,0.8113855,High Risk
5950-AAAGJ,1,0,0,0,-0.587600695,0,0,0,1,0,0,0.648248206,-0.328861331,0,1,0.70185786,High Risk
4686-UXDML,0,0,0,0,-0.465368811,0,1,1,1,0,0,1.165137101,-0.12827545,0,1,0.94261265,High Risk
5469-CTCWN,1,0,1,1,1.16438964,1,2,1,1,2,0,1.369565827,1.881399632,1,0,0.021118779,Low Risk
9979-RGMZT,0,0,0,0,-1.035784269,1,3,1,1,0,0,0.972342529,-0.727893334,0,0,0.22483836,Low Risk
7623-TRNQN,1,0,0,1,-1.280248037,0,3,1,0,0,2,-0.495223046,-0.985348279,1,0,0.097377904,Low Risk
5542-TBBWB,1,0,0,0,-1.280248037,0,2,1,1,0,0,0.169585822,-0.97652453,0,1,0.97949517,High Risk
8535-SFUTN,1,0,0,0,1.16438964,0,2,1,1,2,0,1.384524027,1.772183675,0,1,0.5183669,Medium Risk
9494-BDNNC,1,0,1,0,1.368109446,1,2,0,1,0,0,1.013893083,1.76038191,0,1,0.62512565,Medium Risk
9450-TRJUU,1,0,0,0,0.105046646,0,2,0,1,0,0,0.610021696,0.249336901,0,1,0.8774959,High Risk
5759-RCVCB,0,0,0,0,-1.198760114,0,1,0,0,0,0,-0.983857563,-0.959296159,1,1,0.54307693,Medium Risk
2832-SCUCO,0,0,0,0,-1.239504076,0,2,0,2,1,1,-1.492436347,-0.982039373,0,0,0.18832125,Low Risk
8887-IPQNC,0,0,1,0,-1.035784269,0,3,1,0,0,0,-0.683031551,-0.869073323,0,1,0.5078679,Medium Risk
8495-PRWFH,0,1,0,0,0.390254375,0,2,0,0,0,0,-0.304090496,0.06108221,0,0,0.24811126,Low Risk
6537-QLGEX,0,0,0,0,-0.669088618,0,2,1,0,2,0,-0.860867923,-0.714238582,0,1,0.8664344,High Risk
2606-PKWJB,1,0,0,1,0.308766453,1,3,0,0,2,2,-0.815993324,-0.317324279,0,0,0.016847441,Low Risk
1272-ILHFG,1,0,1,1,-0.709832579,1,3,0,2,1,1,-1.500746458,-0.860602523,0,0,0.012223179,Low Risk
8805-JNRAZ,0,0,0,0,-1.239504076,0,3,0,0,0,0,-0.518491356,-0.961612393,0,1,0.54738104,Medium Risk
7695-PKLCZ,0,0,0,0,1.449597369,2,1,0,2,1,1,-1.472492081,-0.378715515,0,0,0.002180856,Low Risk
7005-CCBKV,1,0,0,0,-1.076528231,0,2,1,1,0,0,0.651572251,-0.761908887,1,1,0.8451775,High Risk
2305-MRGLV,1,0,1,0,-0.180161082,0,0,0,1,0,2,0.39063477,-0.096134943,0,0,0.07721316,Low Risk
3705-PSNGL,1,0,0,0,0.512486259,1,2,1,2,1,1,-1.475816125,-0.596860657,1,0,0.00688204,Low Risk
2266-SJNAT,0,0,1,0,1.612573214,1,1,0,1,0,2,1.474273224,2.429310345,0,0,0.3559883,Medium Risk
5821-MMEIL,0,0,1,0,1.001413795,2,0,0,2,1,1,-1.492436347,-0.515174797,0,0,0.007235719,Low Risk
6518-LGAOV,0,0,1,0,0.22727853,0,2,1,1,0,2,1.336325384,0.769033676,1,1,0.90978175,High Risk
7742-MYPGI,0,0,1,1,-1.076528231,0,3,1,0,0,2,-0.531787533,-0.876176441,0,0,0.198549,Low Risk
2061-VVFST,0,0,1,0,0.186534569,0,0,0,2,1,1,-1.505732524,-0.652119387,0,0,0.17674094,Low Risk
6821-JPCDC,0,0,1,0,0.634718143,1,2,1,1,0,0,1.072063859,1.063107181,0,0,0.42577314,Medium Risk
0436-TWFFZ,0,0,0,0,1.408853407,2,3,1,0,2,2,0.679826627,1.51366988,0,0,0.004151461,Low Risk
8970-ANWXO,0,0,0,0,-0.383880889,1,3,1,0,0,2,0.297561529,-0.232373632,0,0,0.19174461,Low Risk
3453-RTHJQ,1,0,0,0,-1.076528231,0,2,1,1,0,0,0.142993467,-0.815446986,0,1,0.6572938,Medium Risk
1069-QJOEE,1,0,1,1,-0.302392966,1,2,0,2,1,1,-1.492436347,-0.784365329,0,0,0.01890811,Low Risk
0281-CNTZX,1,0,1,0,1.245877562,2,0,1,2,1,1,-1.490774325,-0.462585252,0,0,0.001030058,Low Risk
0058-EVZWM,0,0,1,0,0.919925872,0,0,1,1,2,0,0.831070645,1.180749818,0,0,0.26705608,Low Risk
6008-NAIXK,1,1,0,0,0.879181911,1,2,1,0,0,0,-0.310738585,0.301617616,0,1,0.6942628,Medium Risk
3191-CSNMG,0,0,1,1,-1.198760114,0,2,1,1,0,0,0.52858261,-0.901721195,0,1,0.7007582,High Risk
0909-SELIE,1,0,1,0,1.16438964,2,0,1,0,2,2,0.531906654,1.137182556,0,0,0.011028325,Low Risk
4237-CLSMM,1,0,1,0,-1.239504076,0,3,0,2,1,1,-1.489112302,-0.99059841,0,0,0.074745424,Low Risk
5196-SGOAK,0,0,0,0,-1.280248037,0,2,1,1,0,0,0.362380393,-0.973965642,1,1,0.932141,High Risk
6543-CPZMK,1,0,1,1,-0.954296347,0,2,1,0,0,0,-1.158369891,-0.897529914,1,0,0.3208681,Medium Risk
8272-ONJLV,1,0,0,0,-0.832064463,1,2,0,1,0,0,1.027189261,-0.484997575,0,0,0.4817484,Medium Risk
3313-QKNKB,1,0,1,0,1.082901717,1,2,0,1,0,0,0.68979876,1.235920311,1,0,0.31664854,Medium Risk
3675-EQOZA,1,0,0,0,-1.117272192,0,0,0,2,1,1,-1.467506014,-0.966090446,0,0,0.20083815,Low Risk
7893-IXHRQ,1,0,0,0,-1.280248037,0,2,0,2,1,1,-1.470830059,-0.998297131,1,0,0.25387862,Low Risk
3190-FZATL,1,0,0,1,-0.75057654,0,3,0,2,1,1,-1.490774325,-0.888948818,0,0,0.22884615,Low Risk
2731-GJRDG,0,0,0,0,-0.017185237,1,0,1,1,2,2,1.487569401,0.584440841,0,0,0.15358989,Low Risk
0076-LVEPS,1,0,0,1,-0.139417121,0,3,1,0,2,2,-0.658101218,-0.459210168,0,0,0.010431153,Low Risk
2252-NKNSI,1,0,0,1,0.797693988,2,3,1,0,2,2,0.676502583,0.961148758,0,0,0.00393986,Low Risk
2897-DOVND,1,0,0,0,-1.239504076,0,2,1,1,0,0,0.166261777,-0.942663392,0,1,0.6937335,Medium Risk
4465-VDKIQ,0,0,0,0,-0.587600695,0,2,0,1,0,0,0.432185324,-0.407966243,0,1,0.55487466,Medium Risk
8652-YHIYU,0,0,0,1,-0.669088618,1,1,1,1,0,2,0.488694078,-0.44961434,0,0,0.14117597,Low Risk
8016-NCFVO,1,1,0,0,0.919925872,0,2,1,1,2,2,1.718590483,1.808537522,0,0,0.25228912,Low Risk
8626-PTQGE,1,0,0,0,1.49034133,2,0,1,0,2,2,-0.157832545,0.835344152,0,0,0.002243068,Low Risk
9685-WKZGT,1,1,0,0,-0.75057654,0,2,1,1,0,0,0.337450061,-0.549962429,1,1,0.8952558,High Risk
7502-BNYGS,0,0,1,0,0.553230221,0,1,1,0,0,0,0.142993467,0.390318356,0,0,0.16916429,Low Risk
1619-YWUBB,0,0,1,0,1.449597369,2,1,1,2,1,1,-1.324572108,-0.294889896,0,0,0.010427407,Low Risk
0851-DFJKB,0,0,0,0,-0.709832579,0,2,0,0,2,2,-0.194397033,-0.585963326,0,1,0.75938576,High Risk
7009-PCARS,1,0,0,1,0.919925872,1,0,0,2,1,1,-1.519028701,-0.565514287,0,0,0.04582261,Low Risk
9258-CNWAC,0,0,1,1,1.571829252,2,1,0,1,2,2,1.623855219,2.595726256,0,0,0.010143876,Low Risk
0106-GHRQR,1,0,0,0,-0.669088618,0,0,1,0,0,0,0.219446487,-0.472600207,0,1,0.8093197,High Risk
2984-RGEYA,0,0,1,1,1.49034133,2,0,0,2,1,1,-1.497422413,-0.400554294,0,0,0.001292341,Low Risk
0513-RBGPE,1,0,1,1,0.186534569,2,1,1,0,2,2,-0.066421326,-0.002007597,0,0,0.010512909,Low Risk
9122-UMROB,1,0,0,0,-1.280248037,0,3,0,2,1,1,-1.479140169,-0.998407428,0,0,0.15611655,Low Risk
1265-HVPZB,1,0,1,0,1.082901717,1,1,0,0,2,0,0.05324427,0.738944691,0,0,0.2177066,Low Risk
2604-IJPDU,0,0,1,0,-0.506112773,0,2,1,1,2,2,1.055443638,-0.168379391,0,1,0.6886073,Medium Risk
8879-XUAHX,1,0,1,0,1.571829252,2,2,1,1,2,2,1.710280372,2.771296808,0,0,0.009170978,Low Risk
0975-UYDTX,0,0,1,0,-0.261649005,1,1,1,0,2,2,0.841042778,0.012904539,0,0,0.22319992,Low Risk
5281-BUZGT,1,1,0,0,0.145790608,0,2,1,1,2,0,0.86597311,0.398568561,1,0,0.38393015,Medium Risk
8314-HTWVE,0,0,1,1,-1.035784269,2,3,0,2,1,1,-1.494098369,-0.94376636,0,0,0.018817078,Low Risk
1038-RQOST,1,0,1,1,-0.546856734,0,3,0,2,1,1,-1.469168036,-0.824292795,0,0,0.008860867,Low Risk
5889-JTMUL,0,1,1,0,0.716206066,0,2,1,1,0,0,1.005582972,1.149469627,1,1,0.6330943,Medium Risk
9747-DDZOS,0,0,0,0,-1.280248037,0,0,0,1,0,0,0.289251418,-0.974936255,1,1,0.8709887,High Risk
2748-MYRVK,0,0,0,0,1.245877562,1,0,0,1,0,0,1.166799123,1.70020394,1,0,0.40955785,Medium Risk
7654-YWJUF,1,0,1,0,0.430998337,1,0,1,1,2,2,0.646586184,0.554109202,0,0,0.01835466,Low Risk
6823-SIDFQ,1,0,0,0,-0.180161082,1,1,0,2,1,1,-1.547283078,-0.771460596,0,0,0.001247701,Low Risk
7463-IFMQU,0,0,1,0,1.612573214,2,0,0,2,1,1,-1.48745028,-0.379266999,0,0,0.000234168,Low Risk
1658-XUHBX,0,1,1,1,1.082901717,0,1,1,1,0,0,0.796168179,1.352393802,0,0,0.47221395,Medium Risk
8993-PHFWD,0,0,0,0,-1.198760114,0,2,0,0,0,0,-1.314599975,-0.981377592,1,1,0.7550781,High Risk
2700-LUEVA,1,0,0,0,-1.280248037,0,1,0,2,1,1,-1.46418197,-0.998208894,0,0,0.121109135,Low Risk
1965-DDBWU,1,0,0,0,-0.669088618,0,1,1,1,0,2,0.806140312,-0.368259372,1,1,0.60150796,Medium Risk
1768-HNVGJ,0,1,0,0,0.512486259,0,2,1,0,2,2,0.174571888,0.343751019,0,0,0.16796206,Low Risk
3858-XHYJO,0,0,1,0,0.308766453,1,0,0,1,2,0,1.361255717,0.858219722,0,0,0.45987383,Medium Risk
2284-VFLKH,1,0,1,0,0.675462104,1,1,1,1,0,2,1.145192835,1.163631745,0,0,0.17129163,Low Risk
2609-IAICY,0,0,0,0,-1.280248037,0,2,1,1,0,0,0.410579036,-0.973325921,1,1,0.96147996,High Risk
8930-XOTDP,0,0,1,1,-0.587600695,0,3,0,0,0,0,-0.294118363,-0.529645746,0,0,0.19263309,Low Risk
2434-EEVDB,0,0,1,0,1.286621523,2,1,1,1,2,0,0.990624773,1.61712834,0,0,0.07985729,Low Risk
4973-MGTON,0,0,1,0,1.571829252,2,1,1,0,2,2,0.651572251,1.626216802,0,0,0.000825842,Low Risk
6227-HWPWX,0,0,0,1,-0.709832579,0,0,0,1,0,0,0.139669423,-0.568470243,1,1,0.690415,Medium Risk
1541-ETJZO,1,0,0,0,-1.280248037,0,3,0,0,0,2,-0.091351659,-0.979987851,1,0,0.39978307,Medium Risk
3682-YEUWS,1,0,1,1,-0.913552385,0,3,1,2,1,1,-1.342854352,-0.895346036,0,0,0.017518025,Low Risk
6953-PBDIN,1,0,1,0,1.531085291,2,0,0,0,0,2,0.270969174,1.315731123,0,0,0.007817254,Low Risk
6332-FBZRI,1,0,1,1,1.408853407,1,1,1,0,2,2,0.151303578,1.045592038,0,0,0.025064474,Low Risk
0754-EEBDC,1,0,1,1,-1.158016153,2,3,0,2,1,1,-1.492436347,-0.973546514,0,0,0.005687678,Low Risk
2535-PBCGC,0,0,1,0,1.531085291,2,0,0,0,2,2,-0.00825055,0.980141878,0,0,0.018228475,Low Risk
5167-ZFFMM,1,0,0,0,-1.280248037,0,1,1,1,0,0,0.86597311,-0.967281652,1,1,0.892867,High Risk
2659-VXMWZ,1,0,1,1,1.408853407,1,2,1,1,2,0,1.545740177,2.293645199,1,0,0.055761237,Low Risk
0506-LVNGN,0,1,0,0,-1.117272192,0,1,1,1,0,0,0.357394327,-0.853102336,1,1,0.85768753,High Risk
0323-XWWTN,1,0,0,1,-1.198760114,2,3,1,2,1,1,-1.276373465,-0.953869553,0,0,0.00884605,Low Risk
3679-XASPY,0,0,1,1,-1.280248037,0,2,0,2,1,1,-1.507394546,-0.998782437,0,1,0.80931234,High Risk
4092-OFQZS,1,0,1,0,-0.506112773,1,3,0,2,1,1,-1.467506014,-0.823167767,0,0,0.005933086,Low Risk
3227-WLKLI,0,0,1,1,1.327365485,2,0,0,0,2,2,0.889241421,1.623856449,0,0,0.027414326,Low Risk
0447-BEMNG,0,0,1,0,0.634718143,0,0,1,0,2,0,-0.648129085,-0.061016421,1,0,0.12561753,Low Risk
5968-HYJRZ,1,0,1,1,0.593974182,2,3,0,2,1,1,-1.337868285,-0.49538754,0,0,0.0380152,Low Risk
3331-HQDTW,0,0,0,0,0.064302685,0,3,1,1,2,0,1.495879512,0.575286201,1,0,0.11529232,Low Risk
4102-HLENU,0,0,1,0,1.408853407,2,3,0,0,2,0,0.028313937,0.8998237,0,0,0.00313132,Low Risk
0946-FKYTX,1,0,0,0,0.797693988,1,3,0,0,0,0,-1.153383824,-0.291139803,0,0,0.20220043,Low Risk
8869-LIHMK,0,0,0,0,1.286621523,2,0,1,1,2,2,1.672053862,2.228327395,0,0,0.1676877,Low Risk
1853-ARAAQ,0,0,0,0,-0.261649005,0,1,1,0,0,0,-0.480264846,-0.443746547,0,1,0.66146535,Medium Risk
2159-TURXX,1,0,0,0,-1.117272192,0,1,0,2,1,1,-1.48745028,-0.965208071,0,0,0.24918184,Low Risk
6270-OMFIW,1,0,1,0,1.123645678,1,2,1,1,0,0,0.983976684,1.467808443,1,0,0.20044868,Low Risk
1230-QAJDW,1,0,0,0,-1.198760114,0,3,1,0,0,2,0.01501776,-0.914758285,0,0,0.14280044,Low Risk
0723-VSOBE,0,1,0,0,0.512486259,1,2,0,0,0,0,-1.017098007,-0.302963627,0,0,0.087850794,Low Risk
2585-KTFRE,1,0,0,1,-1.280248037,0,0,1,0,2,2,0.187868066,-0.976281877,0,0,0.15382506,Low Risk
7130-VTEWQ,0,1,0,0,-0.995040308,0,2,1,1,0,0,0.364042415,-0.739893633,1,1,0.62982076,Medium Risk
8406-LNMHF,1,1,1,0,1.082901717,1,1,1,1,2,0,0.603373608,1.155844786,0,0,0.017135952,Low Risk
7410-KTVFV,1,0,1,0,-0.587600695,0,3,1,0,0,0,-0.506857201,-0.619846524,1,0,0.04094494,Low Risk
7074-STDCN,1,0,0,0,0.268022492,0,2,1,0,0,2,-0.804359169,-0.348008867,0,0,0.15105177,Low Risk
6980-IMXXE,0,0,1,1,1.49034133,2,0,0,2,1,1,-1.482464214,-0.384120061,0,0,0.000432681,Low Risk
0486-HECZI,1,0,1,0,0.919925872,0,2,1,1,2,0,1.062091726,1.303973477,1,0,0.3905807,Medium Risk
7569-NMZYQ,0,0,1,1,1.612573214,2,0,1,1,2,2,1.79338148,2.818812698,0,0,0.009174021,Low Risk
4819-HJPIW,1,0,0,0,-0.587600695,0,3,0,0,0,0,-1.317924019,-0.79700535,0,0,0.049268965,Low Risk
8309-PPCED,0,0,1,0,1.612573214,2,0,1,1,0,2,1.5174858,2.514415407,0,0,0.006546009,Low Risk
7312-XSBAT,1,0,0,0,-1.280248037,0,2,0,0,2,0,-0.500209112,-0.985414457,0,0,0.44467676,Medium Risk
6598-RFFVI,1,0,0,0,-1.239504076,1,1,0,2,1,1,-1.512380613,-0.994877928,1,0,0.002154483,Low Risk
9945-PSVIP,0,0,1,1,-0.302392966,2,3,1,2,1,1,-1.532324879,-0.838101963,0,0,0.004653012,Low Risk
9531-NSBMR,0,0,0,0,0.145790608,1,0,1,2,1,1,-1.514042635,-0.707444295,0,0,0.027614478,Low Risk
9796-MVYXX,0,1,0,0,-0.75057654,2,3,0,0,2,2,-0.834275568,-0.701907392,0,0,0.021400042,Low Risk
9512-UIBFX,1,0,1,1,-0.587600695,0,3,0,1,0,0,1.008907017,-0.222071905,1,0,0.25559974,Low Risk
1657-DYMBM,1,0,1,0,0.838437949,2,1,0,2,1,1,-1.492436347,-0.517623388,0,0,0.007631401,Low Risk
5204-QZXPU,1,0,0,0,-0.546856734,0,2,1,0,0,0,-0.83593759,-0.683818706,1,1,0.8390128,High Risk
9348-ROUAI,0,0,1,1,1.082901717,2,1,0,0,2,2,0.847690866,1.28418622,0,0,0.016503964,Low Risk
5288-AHOUP,1,1,0,0,-0.872808424,0,2,1,1,0,0,0.455453635,-0.621677452,0,1,0.5159599,Medium Risk
4724-WXVWF,1,0,0,0,0.634718143,0,2,1,1,2,2,1.017217128,0.953847105,0,0,0.2610553,Low Risk
